Name,Species,Gender,Personality,Hobby,Catchphrase,Favorite Song,Style 1,Style 2,Color 1,Color 2,Wallpaper,Flooring,name,birthday_month,birthday_day,sign,nh_details.quote,nh_details.image_url,nh_details.photo_url,nh_details.icon_url,nh_details.sub-personality,nh_details.house_interior_url,nh_details.house_exterior_url
Rodney,Hamster,Male,Smug,Music,le ham,K.K. Rockabilly,Gorgeous,Cool,Pink,Colorful,blue diner wall,green vinyl flooring,Rodney,November,10,Scorpio,Everything is temporary.,https://dodo.ac/np/images/3/35/Rodney_NH.png,https://dodo.ac/np/images/a/a1/Rodney%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/1/14/Rodney_NH_Villager_Icon.png,A,https://dodo.ac/np/images/4/4f/House_of_Rodney_NH.png,https://dodo.ac/np/images/e/e1/House_of_Rodney_NH_Model.png
Rolf,Tiger,Male,Cranky,Fitness,grrrolf,K.K. Condor,Cool,Active,Blue,Black,summit wall,flowing-river flooring,Rolf,August,22,Leo,Don't skip lunch. Ever.,https://dodo.ac/np/images/9/93/Rolf_NH.png,https://dodo.ac/np/images/4/4a/Rolf%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/0/08/Rolf_NH_Villager_Icon.png,B,https://dodo.ac/np/images/a/af/House_of_Rolf_NH.jpg,https://dodo.ac/np/images/d/db/House_of_Rolf_NH_Model.png
Rooney,Kangaroo,Male,Cranky,Fitness,punches,K.K. Adventure,Active,Active,Gray,Black,gray shanty wall,steel flooring,Rooney,December,1,Sagittarius,Bob and weave! Bob and weave!,https://dodo.ac/np/images/7/79/Rooney_NH.png,https://dodo.ac/np/images/4/42/Rooney%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/f/fc/Rooney_NH_Villager_Icon.png,A,https://dodo.ac/np/images/7/74/House_of_Rooney_NH.jpg,https://dodo.ac/np/images/e/ed/House_of_Rooney_NH_Model.png
Rory,Lion,Male,Jock,Music,capital,K.K. Faire,Simple,Active,Blue,Red,mangrove wall,starry-sands flooring,Rory,August,7,Leo,Set 'em up and knock 'em down.,https://dodo.ac/np/images/d/db/Rory_NH.png,https://dodo.ac/np/images/7/78/Rory%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/f/fa/Rory_NH_Villager_Icon.png,A,https://dodo.ac/np/images/b/b2/House_of_Rory_NH.jpg,https://dodo.ac/np/images/c/c8/House_of_Rory_NH_Model.png
Roscoe,Horse,Male,Cranky,Music,nay,K.K. D&B,Cool,Gorgeous,Black,Gray,black-crown wall,monochromatic tile flooring,Roscoe,June,16,Gemini,Trouble rides a fast horse.,https://dodo.ac/np/images/8/8e/Roscoe_NH.png,https://dodo.ac/np/images/3/32/Roscoe%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/f/f9/Roscoe_NH_Villager_Icon.png,B,https://dodo.ac/np/images/1/11/House_of_Roscoe_NH.png,https://dodo.ac/np/images/6/64/House_of_Roscoe_NH_Model.png
Rosie,Cat,Female,Peppy,Music,silly,Bubblegum K.K.,Cute,Cute,Pink,Red,purple dotted wall,blue-paint flooring,Rosie,February,27,Pisces,One good purr deserves another.,https://dodo.ac/np/images/6/67/Rosie_NH.png,https://dodo.ac/np/images/3/31/Rosie%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/9/92/Rosie_NH_Villager_Icon.png,A,https://dodo.ac/np/images/1/14/House_of_Rosie_NH.jpg,https://dodo.ac/np/images/3/38/House_of_Rosie_NH_Model.png
Rowan,Tiger,Male,Jock,Fitness,mango,Surfin' K.K.,Active,Simple,Light blue,Gray,bamboo wall,tiger-print flooring,Rowan,August,26,Virgo,Refuse to lose.,https://dodo.ac/np/images/d/df/Rowan_NH.png,https://dodo.ac/np/images/d/d4/Rowan%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/1/17/Rowan_NH_Villager_Icon.png,B,https://dodo.ac/np/images/4/41/House_of_Rowan_NH.jpg,https://dodo.ac/np/images/1/19/House_of_Rowan_NH_Model.png
Ruby,Rabbit,Female,Peppy,Nature,li'l ears,Stale Cupcakes,Cute,Active,Light blue,Pink,starry-sky wall,lunar surface,Ruby,December,25,Capricorn,You can always take the red-eye.,https://dodo.ac/np/images/4/41/Ruby_NH.png,https://dodo.ac/np/images/0/06/Ruby%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/3/3a/Ruby_NH_Villager_Icon.png,B,https://dodo.ac/np/images/2/2e/House_of_Ruby_NH.jpg,https://dodo.ac/np/images/f/f6/House_of_Ruby_NH_Model.png
Rudy,Cat,Male,Jock,Play,mush,K.K. Blues,Active,Simple,Yellow,Beige,green playroom wall,pine-board flooring,Rudy,December,20,Sagittarius,Always land on your feet!,https://dodo.ac/np/images/7/7e/Rudy_NH.png,https://dodo.ac/np/images/7/70/Rudy%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/d4/Rudy_NH_Villager_Icon.png,A,https://dodo.ac/np/images/9/95/House_of_Rudy_NH.png,https://dodo.ac/np/images/5/52/House_of_Rudy_NH_Model.png
Sally,Squirrel,Female,Normal,Music,nutmeg,Only Me,Simple,Elegant,White,Beige,yellow intricate wall,dark parquet flooring,Sally,June,19,Gemini,Even the smallest acorn may grow into the tallest tree.,https://dodo.ac/np/images/a/a3/Sally_NH.png,https://dodo.ac/np/images/b/b3/Sally%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/8/8c/Sally_NH_Villager_Icon.png,B,https://dodo.ac/np/images/4/42/House_of_Sally_NH.jpg,https://dodo.ac/np/images/8/86/House_of_Sally_NH_Model.png
Samson,Mouse,Male,Jock,Fitness,pipsqueak,Rockin' K.K.,Simple,Active,Red,Yellow,blue subway-tile wall,cool-paint flooring,Samson,July,5,Cancer,Squeak softly and carry a big stick.,https://dodo.ac/np/images/9/9b/Samson_NH.png,https://dodo.ac/np/images/2/23/Samson%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/d3/Samson_NH_Villager_Icon.png,B,https://dodo.ac/np/images/b/be/House_of_Samson_NH.jpg,https://dodo.ac/np/images/3/3f/House_of_Samson_NH_Model.png
Sandy,Ostrich,Female,Normal,Nature,speedy,K.K. Soul,Simple,Cool,Light blue,White,blackboard wall,rosewood flooring,Sandy,October,21,Libra,Soaring through the sky takes more than a pair of wings.,https://dodo.ac/np/images/a/a9/Sandy_NH.png,https://dodo.ac/np/images/a/a1/Sandy%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/9/97/Sandy_NH_Villager_Icon.png,A,https://dodo.ac/np/images/9/9b/House_of_Sandy_NH.jpg,https://dodo.ac/np/images/4/4c/House_of_Sandy_NH_Model.png
Savannah,Horse,Female,Normal,Music,y'all,Forest Life,Cool,Simple,Light blue,Blue,blue subway-tile wall,zebra-print flooring,Savannah,January,25,Aquarius,Keep your chin up!,https://dodo.ac/np/images/4/46/Savannah_NH.png,https://dodo.ac/np/images/1/1f/Savannah%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/c/c6/Savannah_NH_Villager_Icon.png,B,https://dodo.ac/np/images/2/23/House_of_Savannah_NH.jpg,https://dodo.ac/np/images/1/1d/House_of_Savannah_NH_Model.png
Scoot,Duck,Male,Jock,Fitness,zip zoom,My Place,Active,Simple,Beige,Blue,backyard-fence wall,backyard lawn,Scoot,June,13,Gemini,"Some birds avoid the water, ducks look for it.",https://dodo.ac/np/images/e/ec/Scoot_NH.png,https://dodo.ac/np/images/b/bf/Scoot%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/3/37/Scoot_NH_Villager_Icon.png,B,https://dodo.ac/np/images/c/cd/House_of_Scoot_NH.jpg,https://dodo.ac/np/images/c/c6/House_of_Scoot_NH_Model.png
Shari,Monkey,Female,Big Sister,Music,cheeky,K.K. Cruisin',Cute,Active,Light blue,Yellow,purple desert-tile wall,rosewood flooring,Shari,April,10,Aries,A good start leads to a good end.,https://dodo.ac/np/images/7/72/Shari_NH.png,https://dodo.ac/np/images/f/f8/Shari%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/a/a0/Shari_NH_Villager_Icon.png,A,https://dodo.ac/np/images/c/c8/House_of_Shari_NH.jpg,https://dodo.ac/np/images/3/38/House_of_Shari_NH_Model.png
Sheldon,Squirrel,Male,Jock,Play,cardio,K.K. Country,Active,Cool,Green,Yellow,forest wall,forest flooring,Sheldon,February,26,Pisces,"Winners don't quit, and quitters never win.",https://dodo.ac/np/images/c/ce/Sheldon_NH.png,https://dodo.ac/np/images/1/16/Sheldon%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/9/9a/Sheldon_NH_Villager_Icon.png,A,https://dodo.ac/np/images/f/f8/House_of_Sheldon_NH.png,https://dodo.ac/np/images/3/36/House_of_Sheldon_NH_Model.png
Shep,Dog,Male,Smug,Education,baa baa baa,K.K. Swing,Simple,Cool,Light blue,Blue,cabin wall,wooden-knot flooring,Shep,November,24,Sagittarius,Even dogs won't get in the middle of true love.,https://dodo.ac/np/images/c/c1/Shep_NH.png,https://dodo.ac/np/images/9/9b/Shep%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/a/a8/Shep_NH_Villager_Icon.png,A,https://dodo.ac/np/images/e/eb/House_of_Shep_NH.jpg,https://dodo.ac/np/images/8/82/House_of_Shep_NH_Model.png
Sherb,Goat,Male,Lazy,Nature,bawwww,Hypno K.K.,Simple,Cute,Gray,Blue,purple desert-tile wall,simple purple flooring,Sherb,January,18,Capricorn,Forty winks is never enough.,https://dodo.ac/np/images/1/18/Sherb_NH.png,https://dodo.ac/np/images/1/15/Sherb%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/d9/Sherb_NH_Villager_Icon.png,A,https://dodo.ac/np/images/9/9a/House_of_Sherb_NH.png,https://dodo.ac/np/images/4/49/House_of_Sherb_NH_Model.png
Simon,Monkey,Male,Lazy,Play,zzzook,K.K. Safari,Simple,Active,Red,Colorful,starry-sky wall,Saharah's desert,Simon,January,19,Capricorn,Friends go together like peanut butter and bananas.,https://dodo.ac/np/images/6/68/Simon_NH.png,https://dodo.ac/np/images/3/37/Simon%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/7a/Simon_NH_Villager_Icon.png,B,https://dodo.ac/np/images/3/31/House_of_Simon_NH.jpg,https://dodo.ac/np/images/5/53/House_of_Simon_NH_Model.png
Skye,Wolf,Female,Normal,Music,airmail,Forest Life,Cute,Cute,Blue,White,blue heart-pattern wall,simple white flooring,Skye,March,24,Aries,Love makes the world go 'round.,https://dodo.ac/np/images/d/d1/Skye_NH.png,https://dodo.ac/np/images/0/08/Skye%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/9/92/Skye_NH_Villager_Icon.png,A,https://dodo.ac/np/images/7/75/House_of_Skye_NH.png,https://dodo.ac/np/images/7/7f/House_of_Skye_NH_Model.png
Sly,Alligator,Male,Jock,Play,hoo-rah,K.K. Safari,Cool,Simple,Brown,Green,jungle wall,jungle flooring,Sly,November,15,Scorpio,Don't bite off more than you can chew.,https://dodo.ac/np/images/7/70/Sly_NH.png,https://dodo.ac/np/images/9/92/Sly%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/2/26/Sly_NH_Villager_Icon.png,A,https://dodo.ac/np/images/1/14/House_of_Sly_NH.jpg,https://dodo.ac/np/images/2/22/House_of_Sly_NH_Model.png
Snake,Rabbit,Male,Jock,Fitness,bunyip,King K.K.,Active,Simple,Black,Blue,mortar wall,dirt flooring,Snake,November,3,Scorpio,A good ninja is neither seen nor heard.,https://dodo.ac/np/images/e/ec/Snake_NH.png,https://dodo.ac/np/images/c/cc/Snake%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/0/09/Snake_NH_Villager_Icon.png,B,https://dodo.ac/np/images/1/15/House_of_Snake_NH.jpg,https://dodo.ac/np/images/2/27/House_of_Snake_NH_Model.png
Snooty,Anteater,Female,Snooty,Education,sniffff,K.K. Folk,Simple,Simple,Green,Yellow,shoji screen,tatami flooring,Snooty,October,24,Scorpio,"Request forgiveness, not permission.",https://dodo.ac/np/images/6/63/Snooty_NH.png,https://dodo.ac/np/images/6/66/Snooty%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/79/Snooty_NH_Villager_Icon.png,A,https://dodo.ac/np/images/8/85/House_of_Snooty_NH.jpg,https://dodo.ac/np/images/2/25/House_of_Snooty_NH_Model.png
Soleil,Hamster,Female,Snooty,Education,tarnation,K.K. Oasis,Cool,Gorgeous,Red,Yellow,imperial wall,imperial tile,Soleil,August,9,Leo,Sometimes dreams are merely dreams.,https://dodo.ac/np/images/d/de/Soleil_NH.png,https://dodo.ac/np/images/a/ad/Soleil%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/5/5f/Soleil_NH_Villager_Icon.png,A,https://dodo.ac/np/images/1/14/House_of_Soleil_NH.jpg,https://dodo.ac/np/images/2/23/House_of_Soleil_NH_Model.png
Sparro,Bird,Male,Jock,Play,like whoa,I Love You,Active,Simple,Green,Gray,backyard-fence wall,sandlot,Sparro,November,20,Scorpio,The proof of the pudding is in the eating.,https://dodo.ac/np/images/3/32/Sparro_NH.png,https://dodo.ac/np/images/4/44/Sparro%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/0/0c/Sparro_NH_Villager_Icon.png,A,https://dodo.ac/np/images/9/95/House_of_Sparro_NH.png,https://dodo.ac/np/images/1/18/House_of_Sparro_NH_Model.png
Spike,Rhino,Male,Cranky,Nature,punk,K.K. House,Cool,Gorgeous,Black,Gray,concrete wall,leopard-print flooring,Spike,June,17,Gemini,Keep your eye on the ball.,https://dodo.ac/np/images/f/f1/Spike_NH.png,https://dodo.ac/np/images/9/99/Spike%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/a/ab/Spike_NH_Villager_Icon.png,A,https://dodo.ac/np/images/c/cc/House_of_Spike_NH.jpg,https://dodo.ac/np/images/6/66/House_of_Spike_NH_Model.png
Spork,Pig,Male,Lazy,Play,snork,Forest Life,Simple,Active,Green,Colorful,woodland wall,swamp flooring,Spork,September,3,Virgo,It's never too late for a snack.,https://dodo.ac/np/images/c/c2/Spork_NH.png,https://dodo.ac/np/images/b/b5/Spork%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/c/c2/Spork_NH_Villager_Icon.png,B,https://dodo.ac/np/images/f/fc/House_of_Spork_NH.jpg,https://dodo.ac/np/images/2/26/House_of_Spork_NH_Model.png
Sprinkle,Penguin,Female,Peppy,Play,frappe,K.K. Marathon,Cute,Elegant,Light blue,White,ice wall,ice flooring,Sprinkle,February,20,Pisces,Frosting is just the icing on the cake.,https://dodo.ac/np/images/4/44/Sprinkle_NH.png,https://dodo.ac/np/images/f/f4/Sprinkle%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/7f/Sprinkle_NH_Villager_Icon.png,A,https://dodo.ac/np/images/c/c9/House_of_Sprinkle_NH.jpg,https://dodo.ac/np/images/8/81/House_of_Sprinkle_NH_Model.png
Sprocket,Ostrich,Male,Jock,Music,zort,K.K. Metal,Simple,Active,Orange,Green,future-tech wall,circuit-board flooring,Sprocket,December,1,Sagittarius,Strike while the iron is hot.,https://dodo.ac/np/images/8/8b/Sprocket_NH.png,https://dodo.ac/np/images/a/a6/Sprocket%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/4/4a/Sprocket_NH_Villager_Icon.png,A,https://dodo.ac/np/images/4/43/House_of_Sprocket_NH.jpg,https://dodo.ac/np/images/8/8d/House_of_Sprocket_NH_Model.png
Static,Squirrel,Male,Cranky,Music,krzzt,Surfin' K.K.,Cool,Active,Black,Yellow,concrete wall,skull-print flooring,Static,July,9,Cancer,Lightning never strikes twice.,https://dodo.ac/np/images/6/68/Static_NH.png,https://dodo.ac/np/images/4/47/Static%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/70/Static_NH_Villager_Icon.png,B,https://dodo.ac/np/images/d/d4/House_of_Static_NH.jpg,https://dodo.ac/np/images/4/41/House_of_Static_NH_Model.png
Stella,Sheep,Female,Normal,Nature,baa-dabing,Only Me,Simple,Simple,Yellow,Beige,rose wall,dark herringbone flooring,Stella,April,9,Aries,100% Natural Fiber.,https://dodo.ac/np/images/9/95/Stella_NH.png,https://dodo.ac/np/images/9/9f/Stella%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/4/4e/Stella_NH_Villager_Icon.png,A,https://dodo.ac/np/images/9/98/House_of_Stella_NH.jpg,https://dodo.ac/np/images/f/f9/House_of_Stella_NH_Model.png
Sterling,Eagle,Male,Jock,Fitness,skraaaaw,K.K. Dirge,Simple,Elegant,Blue,Red,dungeon wall,basement flooring,Sterling,December,11,Sagittarius,Discretion is the better part of valor.,https://dodo.ac/np/images/4/4f/Sterling_NH.png,https://dodo.ac/np/images/d/db/Sterling%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/da/Sterling_NH_Villager_Icon.png,B,https://dodo.ac/np/images/a/a1/House_of_Sterling_NH.jpg,https://dodo.ac/np/images/5/57/House_of_Sterling_NH_Model.png
Stinky,Cat,Male,Jock,Fitness,GAAHHH,K.K. Flamenco,Active,Simple,Red,Blue,ringside seating,boxing-ring mat,Stinky,August,17,Leo,"If the mask fits, wear it!",https://dodo.ac/np/images/9/9c/Stinky_NH.png,https://dodo.ac/np/images/c/cb/Stinky%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/c/ca/Stinky_NH_Villager_Icon.png,B,https://dodo.ac/np/images/6/6f/House_of_Stinky_NH.jpg,https://dodo.ac/np/images/f/f3/House_of_Stinky_NH_Model.png
Stitches,Cub,Male,Lazy,Play,stuffin',I Love You,Simple,Cute,Colorful,White,blue quilt wall,patchwork-tile flooring,Stitches,February,10,Aquarius,A stitch in time saves nine.,https://dodo.ac/np/images/5/56/Stitches_NH.png,https://dodo.ac/np/images/b/b8/Stitches%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/dd/Stitches_NH_Villager_Icon.png,B,https://dodo.ac/np/images/1/1b/House_of_Stitches_NH.png,https://dodo.ac/np/images/f/f2/House_of_Stitches_NH_Model.png
Stu,Bull,Male,Lazy,Nature,mrooooo,K.K. Rockabilly,Simple,Simple,Brown,Beige,chain-link fence,sidewalk flooring,Stu,April,20,Taurus,"As a cow grows, so do its nostrils.",https://dodo.ac/np/images/f/fa/Stu_NH.png,https://dodo.ac/np/images/0/0c/Stu%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/e/ea/Stu_NH_Villager_Icon.png,A,https://dodo.ac/np/images/9/98/House_of_Stu_NH.png,https://dodo.ac/np/images/8/83/House_of_Stu_NH_Model.png
Sydney,Koala,Female,Normal,Music,sunshine,Drivin',Cute,Simple,Beige,Yellow,purple puzzle wall,blue-paint flooring,Sydney,June,21,Gemini,Sail wherever the wind takes you.,https://dodo.ac/np/images/3/3f/Sydney_NH.png,https://dodo.ac/np/images/c/c9/Sydney%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/a/ac/Sydney_NH_Villager_Icon.png,B,https://dodo.ac/np/images/9/91/House_of_Sydney_NH.jpg,https://dodo.ac/np/images/2/28/House_of_Sydney_NH_Model.png
Sylvana,Squirrel,Female,Normal,Nature,hubbub,Spring Blossoms,Cute,Simple,Green,Purple,cherry-blossom-trees wall,cherry-blossom flooring,Sylvana,October,22,Libra,Remember to see the forest between the trees.,https://dodo.ac/np/images/f/fc/Sylvana_NH.png,https://dodo.ac/np/images/2/24/Sylvana%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/b/b3/Sylvana_NH_Villager_Icon.png,A,https://dodo.ac/np/images/4/43/House_of_Sylvana_NH.jpg,https://dodo.ac/np/images/e/e9/House_of_Sylvana_NH_Model.png
Sylvia,Kangaroo,Female,Big Sister,Music,boing,DJ K.K.,Simple,Gorgeous,Yellow,Green,concrete wall,monochromatic tile flooring,Sylvia,May,3,Taurus,Hop first; ask questions later.,https://dodo.ac/np/images/9/93/Sylvia_NH.png,https://dodo.ac/np/images/4/4c/Sylvia%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/5/52/Sylvia_NH_Villager_Icon.png,B,https://dodo.ac/np/images/8/8d/House_of_Sylvia_NH.jpg,https://dodo.ac/np/images/7/72/House_of_Sylvia_NH_Model.png
T-Bone,Bull,Male,Cranky,Education,moocher,K.K. Steppe,Cool,Simple,Blue,Black,arched-window wall,arabesque flooring,T-Bone,May,20,Taurus,Don't have a cow.,https://dodo.ac/np/images/e/e0/T-Bone_NH.png,https://dodo.ac/np/images/b/ba/T-Bone%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/1/16/T-Bone_NH_Villager_Icon.png,B,https://dodo.ac/np/images/7/7a/House_of_T-Bone_NH.png,https://dodo.ac/np/images/8/82/House_of_T-Bone_NH_Model.png
Tabby,Cat,Female,Peppy,Music,me-WOW,DJ K.K.,Active,Cool,Black,Gray,manga-library wall,tiger-print flooring,Tabby,August,13,Leo,You can never have too much of a good thing!,https://dodo.ac/np/images/2/2f/Tabby_NH.png,https://dodo.ac/np/images/8/86/Tabby%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/f/f3/Tabby_NH_Villager_Icon.png,B,https://dodo.ac/np/images/8/80/House_of_Tabby_NH.jpg,https://dodo.ac/np/images/9/91/House_of_Tabby_NH_Model.png
Tad,Frog,Male,Jock,Play,sluuuurp,Wandering,Active,Simple,Yellow,Colorful,rice-paddy wall,field flooring,Tad,August,3,Leo,Take a leap!,https://dodo.ac/np/images/6/67/Tad_NH.png,https://dodo.ac/np/images/5/5b/Tad%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/e/e6/Tad_NH_Villager_Icon.png,A,https://dodo.ac/np/images/e/ec/House_of_Tad_NH.jpg,https://dodo.ac/np/images/c/c7/House_of_Tad_NH_Model.png
Tammi,Monkey,Female,Peppy,Fashion,chimpy,Imperial K.K.,Cute,Active,Purple,Green,bamboo wall,bamboo flooring,Tammi,April,2,Aries,Always be down to monkey around!,https://dodo.ac/np/images/a/a8/Tammi_NH.png,https://dodo.ac/np/images/9/92/Tammi%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/d8/Tammi_NH_Villager_Icon.png,B,https://dodo.ac/np/images/4/41/House_of_Tammi_NH.jpg,https://dodo.ac/np/images/f/f8/House_of_Tammi_NH_Model.png
Tammy,Cub,Female,Big Sister,Play,ya heard,DJ K.K.,Cool,Active,Red,Purple,yellow intricate wall,giraffe-print flooring,Tammy,June,23,Cancer,"If a job is worth doing, do it right!",https://dodo.ac/np/images/a/aa/Tammy_NH.png,https://dodo.ac/np/images/5/5c/Tammy%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/2/25/Tammy_NH_Villager_Icon.png,A,https://dodo.ac/np/images/d/dc/House_of_Tammy_NH.jpg,https://dodo.ac/np/images/8/85/House_of_Tammy_NH_Model.png
Tangy,Cat,Female,Peppy,Music,reeeeOWR,I Love You,Simple,Cute,Green,Yellow,orange wall,green retro flooring,Tangy,June,17,Gemini,"When life gives you lemons, make lemonade!",https://dodo.ac/np/images/6/6f/Tangy_NH.png,https://dodo.ac/np/images/2/2c/Tangy%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/e/e3/Tangy_NH_Villager_Icon.png,B,https://dodo.ac/np/images/d/de/House_of_Tangy_NH.jpg,https://dodo.ac/np/images/1/16/House_of_Tangy_NH_Model.png
Tank,Rhino,Male,Jock,Fitness,kerPOW,K.K. Lament,Active,Simple,Red,Green,bamboo-grove wall,sandlot,Tank,May,6,Taurus,Remember to keep your core muscles engaged!,https://dodo.ac/np/images/d/d9/Tank_NH.png,https://dodo.ac/np/images/5/5e/Tank%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/a/a1/Tank_NH_Villager_Icon.png,B,https://dodo.ac/np/images/6/64/House_of_Tank_NH.jpg,https://dodo.ac/np/images/1/15/House_of_Tank_NH_Model.png
Tasha,Squirrel,Female,Snooty,Fitness,nice nice,K.K. Synth,Elegant,Gorgeous,Beige,Gray,stormy-night wall,rosewood flooring,Tasha,November,30,Sagittarius,There's no such thing as a safe secret.,https://dodo.ac/np/images/3/35/Tasha_NH.png,https://dodo.ac/np/images/0/05/Tasha%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/6/61/Tasha_NH_Villager_Icon.png,A,https://dodo.ac/np/images/3/3c/House_of_Tasha_NH.jpg,https://dodo.ac/np/images/d/d0/House_of_Tasha_NH_Model.png
Teddy,Bear,Male,Jock,Fitness,grooof,Mr. K.K.,Simple,Simple,Yellow,Orange,cabin wall,cork flooring,Teddy,September,26,Libra,"No pain, no gain!",https://dodo.ac/np/images/b/b9/Teddy_NH.png,https://dodo.ac/np/images/3/3c/Teddy%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/b/bd/Teddy_NH_Villager_Icon.png,B,https://dodo.ac/np/images/4/4c/House_of_Teddy_NH.png,https://dodo.ac/np/images/7/73/House_of_Teddy_NH_Model.png
Tex,Penguin,Male,Smug,Music,picante,K.K. D&B,Cool,Elegant,Black,Gray,ice wall,ice flooring,Tex,October,6,Libra,Rules were made to be broken.,https://dodo.ac/np/images/4/44/Tex_NH.png,https://dodo.ac/np/images/4/4a/Tex%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/a/a0/Tex_NH_Villager_Icon.png,A,https://dodo.ac/np/images/3/32/House_of_Tex_NH.jpg,https://dodo.ac/np/images/1/1b/House_of_Tex_NH_Model.png
Tia,Elephant,Female,Normal,Nature,teacup,K.K. Bossa,Cute,Elegant,Black,White,café-curtain wall,brown iron-parquet flooring,Tia,November,18,Scorpio,Tea is a cup of life.,https://dodo.ac/np/images/0/0d/Tia_NH.png,https://dodo.ac/np/images/a/af/Tia%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/9/93/Tia_NH_Villager_Icon.png,A,https://dodo.ac/np/images/7/73/House_of_Tia_NH.jpg,https://dodo.ac/np/images/9/9c/House_of_Tia_NH_Model.png
Tiffany,Rabbit,Female,Snooty,Fashion,bunbun,K.K. Ragtime,Gorgeous,Cool,Black,Red,black-crown wall,red-and-black vinyl flooring,Tiffany,January,9,Capricorn,What is cheap is most costly.,https://dodo.ac/np/images/f/f0/Tiffany_NH.png,https://dodo.ac/np/images/9/90/Tiffany%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/4/47/Tiffany_NH_Villager_Icon.png,B,https://dodo.ac/np/images/5/52/House_of_Tiffany_NH.jpg,https://dodo.ac/np/images/0/0b/House_of_Tiffany_NH_Model.png
Timbra,Sheep,Female,Snooty,Education,pine nut,K.K. Love Song,Elegant,Gorgeous,Green,Brown,beige art-deco wall,dark parquet flooring,Timbra,October,21,Libra,Don't pine for the past.,https://dodo.ac/np/images/6/6f/Timbra_NH.png,https://dodo.ac/np/images/9/9d/Timbra%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/a/a9/Timbra_NH_Villager_Icon.png,A,https://dodo.ac/np/images/1/11/House_of_Timbra_NH.jpg,https://dodo.ac/np/images/0/0a/House_of_Timbra_NH_Model.png
Tipper,Cow,Female,Snooty,Fashion,pushy,Soulful K.K.,Gorgeous,Cute,Colorful,Pink,white hallway wall,stone tile,Tipper,August,25,Virgo,It takes two to tango.,https://dodo.ac/np/images/7/75/Tipper_NH.png,https://dodo.ac/np/images/f/fe/Tipper%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/4/4b/Tipper_NH_Villager_Icon.png,B,https://dodo.ac/np/images/6/64/House_of_Tipper_NH.jpg,https://dodo.ac/np/images/b/ba/House_of_Tipper_NH_Model.png
